"season","week","gameDate","quarter","clock","gameId","playId","kteamname","rteamname","kteamscore","rteamscore","playDescription","penaltyCodes","penaltyYards","penaltyJerseyNumbers","kickLength","returner","n"
2018,16,"12/23/2018",1,"9:08",2018122309,341,"GB","NYJ",0,0,"(9:08) J.Scott punts 37 yards to NYJ 15, Center-H.Bradley. A.Roberts ran ob at GB 45 for 40 yards (J.Scott). PENALTY on NYJ-A.Wint, Illegal Block Above the Waist, 10 yards, enforced at NYJ 27.","IBW",10,"NYJ 52",37,"Andre Roberts",161
2018,16,"12/23/2018",2,":22",2018122302,1832,"MIA","JAX",7,7,"(:22) (Punt formation) M.Haack punts 52 yards to JAX 18, Center-J.Denney. D.Westbrook to MIA 38 for 44 yards (M.Haack).",NA,NA,NA,52,"Dede Westbrook",195
2018,16,"12/23/2018",2,"10:24",2018122302,1142,"MIA","JAX",7,7,"(10:24) (Punt formation) M.Haack punts 54 yards to JAX 13, Center-J.Denney. D.Westbrook pushed ob at JAX 23 for 10 yards (L.Carroo). PENALTY on JAX-Q.Meeks, Illegal Block Above the Waist, 7 yards, enforced at JAX 14.","IBW",7,"JAX 43",54,"Dede Westbrook",130
2018,16,"12/23/2018",2,"11:10",2018122300,1235,"NYG","IND",14,0,"(11:10) R.Dixon punts 51 yards to IND 24, Center-Z.DeOssie. C.Rogers to IND 22 for -2 yards (N.Stupar).",NA,NA,NA,51,"Chester Rogers",140
2018,16,"12/23/2018",2,"12:29",2018122308,1216,"BUF","NE",0,7,"(12:29) M.Darr punts 45 yards to NE 22, Center-R.Ferguson. J.Edelman to NE 34 for 12 yards (L.Alexander). PENALTY on BUF-L.Pitts, Illegal Block Above the Waist, 10 yards, enforced at NE 34.","IBW",-10,"BUF 30",45,"Julian Edelman",121
2018,16,"12/23/2018",2,"13:05",2018122310,967,"PHI","HOU",7,3,"(13:05) C.Johnston punts 48 yards to HOU 17, Center-R.Lovato. D.Carter to HOU 25 for 8 yards (N.Gerry).",NA,NA,NA,48,"DeAndre Carter",113
2018,16,"12/23/2018",2,"13:59",2018122308,1124,"NE","BUF",7,0,"(13:59) R.Allen punts 51 yards to BUF 22, Center-J.Cardona. I.McKenzie to BUF 26 for 4 yards (J.Jones).",NA,NA,NA,51,"Isaiah McKenzie",129
2018,16,"12/23/2018",2,"14:56",2018122304,966,"CAR","ATL",7,7,"(14:56) M.Palardy punts 56 yards to ATL 29, Center-J.Jansen. J.Hardy to ATL 38 for 9 yards (B.Jacobs).",NA,NA,NA,56,"Justin Hardy",118
2018,16,"12/23/2018",2,"2:21",2018122306,1779,"TB","DAL",6,14,"(2:21) (Punt formation) B.Anger punts 57 yards to DAL 41, Center-G.Sanborn. C.Beasley to TB 46 for 13 yards (J.Rodgers).",NA,NA,NA,57,"Cole Beasley",136
2018,16,"12/23/2018",2,"8:33",2018122307,1373,"MIN","DET",0,6,"(8:33) M.Wile punts 47 yards to DET 30, Center-K.McDermott. J.Agnew ran ob at DET 34 for 4 yards (K.Brothers).",NA,NA,NA,47,"Jamal Agnew",130
2018,16,"12/23/2018",2,"8:57",2018122305,1209,"CIN","CLE",0,7,"(8:57) (Punt formation) K.Huber punts 51 yards to CLE 35, Center-C.Harris. J.Peppers to CLE 40 for 5 yards (M.Walton). PENALTY on CLE-T.Thomas, Offensive Holding, 10 yards, enforced at CLE 40.","OH",10,"CLE 27",51,"Jabrill Peppers",132
2018,16,"12/23/2018",3,":30",2018122314,3165,"KC","SEA",17,24,"(:30) D.Colquitt punts 39 yards to SEA 21, Center-J.Winchester. T.Lockett ran ob at SEA 31 for 10 yards (C.West).",NA,NA,NA,39,"Tyler Lockett",99
2018,16,"12/23/2018",3,":35",2018122311,2998,"LA","ARI",24,9,"(:35) J.Hekker punts 59 yards to ARI 16, Center-J.McQuaide. P.Cooper pushed ob at ARI 17 for 1 yard (S.Shields).",NA,NA,NA,59,"Pharoh Cooper",136
2018,16,"12/23/2018",3,"11:27",2018122308,2282,"NE","BUF",14,3,"(11:27) R.Allen punts 47 yards to BUF 33, Center-J.Cardona. I.McKenzie to BUF 41 for 8 yards (M.Slater).",NA,NA,NA,47,"Isaiah McKenzie",125
2018,16,"12/23/2018",3,"12:13",2018122304,2599,"ATL","CAR",17,10,"(12:13) M.Bosher punts 54 yards to CAR 17, Center-J.Condo. K.Barner to CAR 20 for 3 yards (J.Bethel).",NA,NA,NA,54,"Kenjon Barner",126
2018,16,"12/23/2018",3,"2:27",2018122302,2717,"JAX","MIA",7,7,"(2:27) (Punt formation) L.Cooke punts 42 yards to MIA 25, Center-M.Overton. D.Amendola to MIA 28 for 3 yards (T.Herndon).",NA,NA,NA,42,"Danny Amendola",83
2018,16,"12/23/2018",3,"4:02",2018122302,2605,"MIA","JAX",7,7,"(4:02) (Punt formation) M.Haack punts 53 yards to JAX 29, Center-J.Denney. D.Westbrook to JAX 19 for -10 yards (K.Ballage). PENALTY on MIA-K.Ballage, Horse Collar Tackle, 15 yards, enforced at JAX 19.","HC",-15,"MIA 27",53,"Dede Westbrook",141
2018,16,"12/23/2018",3,"4:14",2018122307,3055,"DET","MIN",9,17,"(4:14) S.Martin punts 52 yards to MIN 39, Center-D.Muhlbach. B.Zylstra pushed ob at MIN 47 for 8 yards (N.Bellore).",NA,NA,NA,52,"Brandon Zylstra",121
2018,16,"12/23/2018",3,"4:15",2018122311,2785,"ARI","LA",9,24,"(4:15) A.Lee punts 56 yards to LA 18, Center-A.Brewer. J.Natson to LA 29 for 11 yards (C.Edmonds). PENALTY on LA-B.Hager, Illegal Block Above the Waist, 10 yards, enforced at LA 18.","IBW",10,"LA 54",56,"JoJo Natson",150
2018,16,"12/23/2018",3,"6:09",2018122307,2930,"MIN","DET",17,9,"(6:09) M.Wile punts 58 yards to DET 8, Center-K.McDermott. J.Agnew to DET 13 for 5 yards (E.Wilson).",NA,NA,NA,58,"Jamal Agnew",139
2018,16,"12/23/2018",3,"6:20",2018122302,2413,"JAX","MIA",7,7,"(6:20) (Punt formation) L.Cooke punts 45 yards to MIA 8, Center-M.Overton. D.Amendola pushed ob at MIA 17 for 9 yards (B.Bell). Penalty on MIA-B.Bolden, Running Into the Kicker, declined.","RNK",0,"MIA 38",45,"Danny Amendola",107
2018,16,"12/23/2018",4,"11:06",2018122308,3289,"BUF","NE",6,21,"(11:06) M.Darr punts 38 yards to BUF 49, Center-R.Ferguson. J.Edelman pushed ob at BUF 24 for 25 yards (J.Croom).",NA,NA,NA,38,"Julian Edelman",126
2018,16,"12/23/2018",4,"13:37",2018122304,3433,"ATL","CAR",24,10,"(13:37) M.Bosher punts 49 yards to CAR 20, Center-J.Condo. K.Barner to CAR 33 for 13 yards (K.Ishmael; J.Richards).",NA,NA,NA,49,"Kenjon Barner",131
2018,16,"12/23/2018",4,"3:53",2018122300,3761,"NYG","IND",27,21,"(3:53) R.Dixon punts 52 yards to IND 42, Center-Z.DeOssie. C.Rogers to IND 47 for 5 yards (Z.DeOssie, C.Latimer).",NA,NA,NA,52,"Chester Rogers",110
2018,16,"12/23/2018",4,"7:25",2018122307,3780,"MIN","DET",24,9,"(7:25) M.Wile punts 54 yards to DET 21, Center-K.McDermott. J.Agnew to DET 32 for 11 yards (A.Abdullah). PENALTY on DET-M.Cooper, Offensive Holding, 10 yards, enforced at DET 21.","OH",10,"DET 21",54,"Jamal Agnew",134
2018,16,"12/23/2018",4,"8:26",2018122311,3616,"ARI","LA",9,31,"(8:26) A.Lee punts 55 yards to LA 23, Center-A.Brewer. J.Natson to LA 49 for 26 yards (A.Brewer).",NA,NA,NA,55,"JoJo Natson",165
2018,16,"12/24/2018",1,"10:35",2018122400,241,"DEN","OAK",0,0,"(10:35) C.Wadman punts 65 yards to OAK 1, Center-C.Kreiter. D.Harris for 99 yards, TOUCHDOWN. The Replay Official reviewed the kick touched ruling, and the play was Upheld. The ruling on the field stands.",NA,NA,NA,65,"Dwayne Harris",272
2018,16,"12/24/2018",3,"9:36",2018122400,2467,"DEN","OAK",0,17,"(9:36) C.Wadman punts 50 yards to OAK 25, Center-C.Kreiter. D.Harris to OAK 32 for 7 yards (J.Jewell, J.Jones).",NA,NA,NA,50,"Dwayne Harris",131
2018,17,"12/30/2018",1,":16",2018123013,1003,"LAC","DEN",0,0,"(:16) D.Jones punts 39 yards to DEN 32, Center-M.Windt. R.Cracraft to DEN 35 for 3 yards (H.Pullard). PENALTY on DEN-D.Thomas, Illegal Block Above the Waist, 10 yards, enforced at DEN 32.","IBW",10,"DEN 35",39,"River Cracraft",111
2018,17,"12/30/2018",1,"1:07",2018123009,756,"CIN","PIT",0,0,"(1:07) (Punt formation) K.Huber punts 52 yards to PIT 8, Center-C.Harris. R.Switzer to PIT 18 for 10 yards (C.Worley).",NA,NA,NA,52,"Ryan Switzer",133
2018,17,"12/30/2018",1,"10:26",2018123006,303,"NYJ","NE",0,0,"(10:26) L.Edwards punts 51 yards to NE 33, Center-T.Hennessy. J.Edelman to NE 41 for 8 yards (T.Cannon).",NA,NA,NA,51,"Julian Edelman",118
2018,17,"12/30/2018",1,"14:01",2018123003,133,"HOU","JAX",0,0,"(14:01) T.Daniel punts 50 yards to JAX 21, Center-J.Weeks. D.Westbrook to JAX 38 for 17 yards (J.Reid).",NA,NA,NA,50,"Dede Westbrook",153
2018,17,"12/30/2018",1,"14:13",2018123010,125,"TB","ATL",0,0,"(14:13) B.Anger punts 59 yards to ATL 8, Center-G.Sanborn. J.Hardy to ATL 24 for 16 yards (G.Sanborn; J.Rodgers).",NA,NA,NA,59,"Justin Hardy",150
2018,17,"12/30/2018",1,"5:35",2018123015,592,"SEA","ARI",0,3,"(5:35) M.Dickson punts 46 yards to ARI 34, Center-T.Ott. P.Cooper to ARI 39 for 5 yards (B.Mingo, T.Madden).",NA,NA,NA,46,"Pharoh Cooper",110
2018,17,"12/30/2018",1,"6:50",2018123012,608,"WAS","PHI",0,0,"(6:50) T.Way punts 39 yards to PHI 19, Center-A.East. D.Sproles to PHI 21 for 2 yards (A.Alexander).",NA,NA,NA,39,"Darren Sproles",93
2018,17,"12/30/2018",1,"6:51",2018123013,585,"DEN","LAC",0,0,"(6:51) C.Wadman punts 55 yards to LAC 21, Center-C.Kreiter. T.Benjamin to LAC 21 for no gain (B.Langley). PENALTY on LAC-K.Wilson, Offensive Holding, 10 yards, enforced at LAC 21.","OH",10,"LAC 56",55,"Travis Benjamin",98
2018,17,"12/30/2018",1,"7:00",2018123005,541,"CHI","MIN",7,0,"(7:00) P.O'Donnell punts 46 yards to MIN 21, Center-P.Scales. B.Zylstra to MIN 25 for 4 yards (I.Irving).",NA,NA,NA,46,"Brandon Zylstra",133
2018,17,"12/30/2018",1,"7:50",2018123012,516,"PHI","WAS",0,0,"(7:50) C.Johnston punts 45 yards to WAS 37, Center-R.Lovato. J.Crowder to WAS 46 for 9 yards (K.Grugier-Hill).",NA,NA,NA,45,"Jamison Crowder",125
2018,17,"12/30/2018",2,":23",2018123004,2174,"OAK","KC",3,21,"(:23) J.Townsend punts 48 yards to KC 40, Center-T.Sieg. T.Hill to KC 43 for 3 yards (L.Smith). PENALTY on KC-G.Dieter, Illegal Block Above the Waist, 10 yards, enforced at KC 43.","IBW",10,"KC 12",48,"Tyreek Hill",163
2018,17,"12/30/2018",2,":56",2018123003,2065,"HOU","JAX",17,3,"(:56) T.Daniel punts 43 yards to JAX 29, Center-J.Weeks. D.Westbrook pushed ob at JAX 43 for 14 yards (J.Bademosi; T.Adams). PENALTY on JAX-D.Payne, Offensive Holding, 10 yards, enforced at JAX 22.","OH",10,"JAX 52",43,"Dede Westbrook",175
2018,17,"12/30/2018",2,":57",2018123015,1958,"SEA","ARI",14,13,"(:57) M.Dickson punts 42 yards to ARI 33, Center-T.Ott. P.Cooper to ARI 36 for 3 yards (M.Alexander).",NA,NA,NA,42,"Pharoh Cooper",116
2018,17,"12/30/2018",2,"1:46",2018123003,1958,"JAX","HOU",3,17,"(1:46) L.Cooke punts 53 yards to HOU 27, Center-M.Overton. D.Carter to HOU 32 for 5 yards (D.Payne; L.McCray).",NA,NA,NA,53,"DeAndre Carter",110
2018,17,"12/30/2018",2,"10:53",2018123001,1223,"MIA","BUF",0,14,"(10:53) M.Haack punts 36 yards to BUF 26, Center-J.Denney. I.McKenzie to BUF 26 for no gain (M.Smith, S.Perry).",NA,NA,NA,36,"Isaiah McKenzie",109
2018,17,"12/30/2018",2,"12:46",2018123003,1209,"JAX","HOU",3,10,"(12:46) L.Cooke punts 48 yards to HOU 19, Center-M.Overton. D.Carter to HOU 30 for 11 yards (D.Chark).",NA,NA,NA,48,"DeAndre Carter",117
2018,17,"12/30/2018",2,"13:15",2018123005,993,"MIN","CHI",0,7,"(13:15) M.Wile punts 65 yards to CHI 32, Center-K.McDermott. T.Cohen to CHI 30 for -2 yards (E.Wilson; K.Brothers). PENALTY on CHI-P.O'Donnell, Unsportsmanlike Conduct, 15 yards, enforced at CHI 30. Bench interfered with the official","UNS",15,"CHI 16",65,"Tarik Cohen",219
2018,17,"12/30/2018",2,"3:08",2018123010,1621,"TB","ATL",10,0,"(3:08) B.Anger punts 58 yards to ATL 18, Center-G.Sanborn. J.Hardy to ATL 30 for 12 yards (G.Sanborn).",NA,NA,NA,58,"Justin Hardy",134
2018,17,"12/30/2018",2,"3:43",2018123015,1714,"SEA","ARI",14,10,"(3:43) M.Dickson punts 54 yards to ARI 34, Center-T.Ott. P.Cooper pushed ob at SEA 21 for 45 yards (B.Mingo).",NA,NA,NA,54,"Pharoh Cooper",207
2018,17,"12/30/2018",2,"4:33",2018123001,1538,"BUF","MIA",14,0,"(4:33) M.Darr punts 32 yards to MIA 48, Center-R.Ferguson. D.Amendola to MIA 49 for 1 yard (S.Neal).",NA,NA,NA,32,"Danny Amendola",85
2018,17,"12/30/2018",2,"5:17",2018123010,1497,"ATL","TB",0,10,"(5:17) M.Bosher punts 56 yards to TB 10, Center-J.Condo. A.Humphries to TB 12 for 2 yards (J.Bethel).",NA,NA,NA,56,"Adam Humphries",125
2018,17,"12/30/2018",2,"7:41",2018123003,1560,"JAX","HOU",3,10,"(7:41) L.Cooke punts 49 yards to HOU 36, Center-M.Overton. D.Carter to HOU 37 for 1 yard (C.Davis; L.McCray).",NA,NA,NA,49,"DeAndre Carter",115
2018,17,"12/30/2018",2,"8:54",2018123009,1176,"PIT","CIN",0,7,"(8:54) (Punt formation) J.Berry punts 30 yards to CIN 17, Center-K.Canaday. A.Erickson to CIN 18 for 1 yard (Te.Edmunds, C.Sutton).",NA,NA,NA,30,"Alex Erickson",118
2018,17,"12/30/2018",2,"9:13",2018123001,1326,"BUF","MIA",14,0,"(9:13) M.Darr punts 35 yards to MIA 44, Center-R.Ferguson. D.Amendola to BUF 48 for 8 yards (S.Neal).",NA,NA,NA,35,"Danny Amendola",106
2018,17,"12/30/2018",3,"11:50",2018123002,2362,"GB","DET",0,21,"(11:50) J.Scott punts 49 yards to DET 21, Center-H.Bradley. T.Jones to DET 46 for 25 yards (D.Vitale).",NA,NA,NA,49,"T.J. Jones",139
2018,17,"12/30/2018",3,"12:29",2018123006,2157,"NE","NYJ",21,3,"(12:29) R.Allen punts 43 yards to NYJ 39, Center-J.Cardona. A.Roberts pushed ob at NYJ 39 for no gain (M.Slater).",NA,NA,NA,43,"Andre Roberts",92
2018,17,"12/30/2018",3,"12:50",2018123000,2502,"BAL","CLE",20,7,"(12:50) (Punt formation) S.Koch punts 53 yards to CLE 15, Center-M.Cox. A.Callaway to BAL 48 for 37 yards (M.Williams).",NA,NA,NA,53,"Antonio Callaway",167
2018,17,"12/30/2018",3,"13:22",2018123006,2025,"NYJ","NE",3,21,"(13:22) L.Edwards punts 47 yards to NE 30, Center-T.Hennessy. J.Edelman to NE 28 for -2 yards (T.Cannon).",NA,NA,NA,47,"Julian Edelman",104
2018,17,"12/30/2018",3,"13:24",2018123008,2319,"DAL","NYG",14,7,"(13:24) C.Jones punts 45 yards to NYG 36, Center-L.Ladouceur. C.Coleman to DAL 45 for 19 yards (J.Olawale).",NA,NA,NA,45,"Corey Coleman",140
2018,17,"12/30/2018",3,"13:54",2018123015,2277,"SEA","ARI",14,13,"(13:54) M.Dickson punts 44 yards to ARI 25, Center-T.Ott. P.Cooper to ARI 19 for -6 yards (M.Alexander).",NA,NA,NA,44,"Pharoh Cooper",119
2018,17,"12/30/2018",3,"13:58",2018123001,2289,"MIA","BUF",14,14,"(13:58) M.Haack punts 54 yards to BUF 13, Center-J.Denney. I.McKenzie pushed ob at BUF 22 for 9 yards (S.Perry).",NA,NA,NA,54,"Isaiah McKenzie",139
2018,17,"12/30/2018",3,"2:36",2018123011,3068,"IND","TEN",24,10,"(2:36) (Punt formation) R.Sanchez punts 40 yards to TEN 35, Center-L.Rhodes. A.Jackson pushed ob at TEN 45 for 10 yards (N.Hines).",NA,NA,NA,40,"Adoree' Jackson",137
2018,17,"12/30/2018",3,"3:04",2018123000,3106,"BAL","CLE",23,14,"(3:04) (Punt formation) S.Koch punts 56 yards to CLE 15, Center-M.Cox. A.Callaway ran ob at CLE 23 for 8 yards.",NA,NA,NA,56,"Antonio Callaway",124
2018,17,"12/30/2018",3,"5:30",2018123009,2477,"CIN","PIT",10,3,"(5:30) (Punt formation) K.Huber punts 50 yards to PIT 22, Center-C.Harris. R.Switzer to PIT 26 for 4 yards (M.Walton, C.Fejedelem).",NA,NA,NA,50,"Ryan Switzer",157
2018,17,"12/30/2018",3,"5:41",2018123011,2834,"TEN","IND",10,24,"(5:41) (Punt formation) B.Kern punts 54 yards to IND 7, Center-B.Brinkley. C.Rogers to IND 7 for no gain (D.Cruikshank).",NA,NA,NA,54,"Chester Rogers",97
2018,17,"12/30/2018",3,"7:34",2018123007,2554,"CAR","NO",23,0,"(7:34) M.Palardy punts 51 yards to NO 26, Center-J.Jansen. T.Lewis to NO 28 for 2 yards (M.Haynes; C.Jones).",NA,NA,NA,51,"Tommylee Lewis",121
2018,17,"12/30/2018",3,"8:21",2018123009,2252,"CIN","PIT",10,3,"(8:21) (Punt formation) K.Huber punts 35 yards to PIT 41, Center-C.Harris. R.Switzer to PIT 47 for 6 yards (C.Harris).",NA,NA,NA,35,"Ryan Switzer",102
2018,17,"12/30/2018",4,"12:30",2018123013,3260,"LAC","DEN",14,3,"(12:30) D.Jones punts 41 yards to DEN 41, Center-M.Windt. R.Cracraft to DEN 44 for 3 yards (D.Watt).",NA,NA,NA,41,"River Cracraft",103
2018,17,"12/30/2018",4,"13:02",2018123012,2939,"PHI","WAS",17,0,"(13:02) C.Johnston punts 42 yards to WAS 35, Center-R.Lovato. J.Crowder to WAS 46 for 11 yards (L.Reynolds).",NA,NA,NA,42,"Jamison Crowder",105
2018,17,"12/30/2018",4,"13:33",2018123002,3146,"DET","GB",24,0,"(13:33) S.Martin punts 47 yards to GB 28, Center-D.Muhlbach. J.Jackson to GB 37 for 9 yards (T.Walker). PENALTY on GB-T.Brown, Illegal Block Above the Waist, 10 yards, enforced at GB 28.","IBW",10,"GB 28",47,"Josh Jackson",123
2018,17,"12/30/2018",4,"2:00",2018123000,4148,"BAL","CLE",26,24,"(2:00) (Punt formation) S.Koch punts 51 yards to CLE 25, Center-M.Cox. A.Callaway to CLE 26 for 1 yard (A.Levine Sr.).",NA,NA,NA,51,"Antonio Callaway",120
2018,17,"12/30/2018",4,"2:00",2018123007,3882,"CAR","NO",33,14,"(2:00) M.Palardy punts 57 yards to NO 16, Center-J.Jansen. T.Lewis to NO 32 for 16 yards (A.Smith).",NA,NA,NA,57,"Tommylee Lewis",125
2018,17,"12/30/2018",4,"9:26",2018123003,3377,"JAX","HOU",3,20,"(9:26) L.Cooke punts 50 yards to HOU 25, Center-M.Overton. D.Carter to JAX 45 for 30 yards (Q.Meeks).",NA,NA,NA,50,"DeAndre Carter",149
2019,1,"09/05/2019",1,"13:15",2019090500,125,"GB","CHI",0,0,"(13:15) (Punt formation) J.Scott punts 53 yards to CHI 32, Center-H.Bradley. T.Cohen pushed ob at CHI 43 for 11 yards (A.Amos).",NA,NA,NA,53,"Tarik Cohen",154
2019,1,"09/05/2019",1,"8:04",2019090500,443,"GB","CHI",0,0,"(8:04) (Punt formation) J.Scott punts 42 yards to GB 47, Center-H.Bradley. T.Cohen to GB 41 for 6 yards (T.Summers; K.Fackrell). PENALTY on GB-T.Brown, Player Out of Bounds on Kick, 5 yards, enforced at GB 41.","POK",-5,"GB 28",42,"Tarik Cohen",117
2019,1,"09/05/2019",2,"14:54",2019090500,1023,"CHI","GB",3,0,"(14:54) (Punt formation) P.O'Donnell punts 46 yards to GB 25, Center-P.Scales. T.Davis to GB 26 for 1 yard (K.Pierre-Louis).",NA,NA,NA,46,"Trevor Davis",124
2019,1,"09/05/2019",3,"6:43",2019090500,2851,"GB","CHI",7,3,"(6:43) (Punt formation) J.Scott punts 50 yards to CHI 18, Center-H.Bradley. T.Cohen to CHI 23 for 5 yards (J.Williams).",NA,NA,NA,50,"Tarik Cohen",134
2019,1,"09/05/2019",4,"1:45",2019090500,4468,"GB","CHI",10,3,"(1:45) (Punt formation) J.Scott punts 63 yards to CHI 10, Center-H.Bradley. T.Cohen to CHI 24 for 14 yards (A.Amos). PENALTY on CHI-D.Shelley, Offensive Holding, 10 yards, enforced at CHI 24.","OH",10,"CHI 33",63,"Tarik Cohen",137
2019,1,"09/08/2019",1,":58",2019090808,835,"SEA","CIN",0,3,"(:58) M.Dickson punts 43 yards to CIN 34, Center-T.Ott. A.Erickson to CIN 43 for 9 yards (B.Burr-Kirven). FUMBLES (B.Burr-Kirven), RECOVERED by SEA-N.Bellore at CIN 43. N.Bellore to CIN 43 for no gain (S.Perine). Penalty on CIN-G.Pratt, Illegal Block Above the Waist, declined. Penalty on CIN-S.Perine, Illegal Block Above the Waist, declined.","IBW;IBW",0,"CIN 57;CIN 34",43,"Alex Erickson",188
2019,1,"09/08/2019",1,"1:02",2019090805,1006,"NYJ","BUF",6,0,"(1:02) L.Edwards punts 54 yards to BUF 23, Center-T.Hennessy. M.Hyde to BUF 33 for 10 yards (N.Hewitt; R.Miles).",NA,NA,NA,54,"Micah Hyde",139
2019,1,"09/08/2019",1,"10:28",2019090809,314,"ARI","DET",0,0,"(10:28) A.Lee punts 55 yards to DET 30, Center-A.Brewer. J.Agnew to DET 27 for -3 yards (T.Sherfield).",NA,NA,NA,55,"Jamal Agnew",102
2019,1,"09/08/2019",1,"12:56",2019090807,122,"LAC","IND",0,0,"(12:56) T.Long punts 54 yards to IND 9, Center-C.Mazza. C.Rogers to IND 14 for 5 yards (N.Adderley).",NA,NA,NA,54,"Chester Rogers",116
2019,1,"09/08/2019",1,"2:24",2019090803,859,"MIA","BAL",0,21,"(2:24) (Punt formation) M.Haack punts 52 yards to BAL 5, Center-T.Pepper. C.Jones ran ob at BAL 20 for 15 yards (D.Lacey).",NA,NA,NA,52,"Cyrus Jones",130
2019,1,"09/08/2019",1,"2:33",2019090812,772,"PIT","NE",0,7,"(2:33) J.Berry punts 58 yards to NE 18, Center-K.Canaday. G.Olszewski to NE 38 for 20 yards (T.Matakevich).",NA,NA,NA,58,"Gunner Olszewski",134
2019,1,"09/08/2019",1,"4:54",2019090800,595,"LA","CAR",0,0,"(4:54) J.Hekker punts 71 yards to CAR 9, Center-J.McQuaide. R.McCloud to CAR 25 for 16 yards (T.Hill; M.Brown).",NA,NA,NA,71,"Ray-Ray McCloud",143
2019,1,"09/08/2019",1,"8:53",2019090806,380,"PHI","WAS",0,7,"(8:53) C.Johnston punts 52 yards to WAS 19, Center-R.Lovato. T.Quinn ran ob at WAS 35 for 16 yards (C.Johnston). PENALTY on WAS-T.Vallejo, Illegal Block Above the Waist, 10 yards, enforced at WAS 30.","IBW",10,"WAS 50",52,"Trey Quinn",130
2019,1,"09/08/2019",2,":26",2019090809,2353,"DET","ARI",17,3,"(:26) S.Martin punts 44 yards to ARI 14, Center-D.Muhlbach. C.Kirk to ARI 18 for 4 yards (J.Reeves-Maybin).",NA,NA,NA,44,"Christian Kirk",121
2019,1,"09/08/2019",2,":49",2019090804,1994,"MIN","ATL",21,0,"(:49) B.Colquitt punts 57 yards to ATL 33, Center-A.Cutting. K.Barner to ATL 45 for 12 yards (K.Brothers).",NA,NA,NA,57,"Kenjon Barner",135
2019,1,"09/08/2019",2,"10:01",2019090809,1386,"ARI","DET",0,10,"(10:01) A.Lee punts 57 yards to DET 10, Center-A.Brewer. J.Agnew to DET 23 for 13 yards (C.Edmonds). PENALTY on DET-D.Virgin, Offensive Holding, 5 yards, enforced at DET 10.","OH",5,"DET 30",57,"Jamal Agnew",139
2019,1,"09/08/2019",2,"10:10",2019090812,1224,"PIT","NE",0,10,"(10:10) J.Berry punts 50 yards to NE 20, Center-K.Canaday. G.Olszewski to NE 35 for 15 yards (J.Dangerfield).",NA,NA,NA,50,"Gunner Olszewski",116
2019,1,"09/08/2019",2,"12:33",2019090804,1039,"MIN","ATL",14,0,"(12:33) B.Colquitt punts 51 yards to ATL 17, Center-A.Cutting. K.Barner to ATL 28 for 11 yards (J.Kearse; E.Wilson).",NA,NA,NA,51,"Kenjon Barner",125
2019,1,"09/08/2019",2,"5:13",2019090801,1662,"TEN","CLE",10,6,"(5:13) B.Kern punts 46 yards to CLE 10, Center-B.Brinkley. D.Hilliard to CLE 28 for 18 yards (K.Correa).",NA,NA,NA,46,"Dontrell Hilliard",123
2019,1,"09/08/2019",2,"5:59",2019090806,1377,"WAS","PHI",17,0,"(5:59) T.Way punts 57 yards to PHI 26, Center-N.Sundberg. D.Sproles to PHI 38 for 12 yards (J.Holtz; T.Apke).",NA,NA,NA,57,"Darren Sproles",139
2019,1,"09/08/2019",2,"6:27",2019090800,1571,"LA","CAR",10,0,"(6:27) (Punt formation) J.Hekker punts 66 yards to CAR 13, Center-J.McQuaide. R.McCloud to CAR 27 for 14 yards (B.Hager; T.Reeder).",NA,NA,NA,66,"Ray-Ray McCloud",136
2019,1,"09/08/2019",2,"9:43",2019090800,1351,"CAR","LA",0,10,"(9:43) M.Palardy punts 58 yards to LA 3, Center-J.Jansen. J.Natson to LA 6 for 3 yards (N.Jamerson). PENALTY on LA-S.Ebukam, Unnecessary Roughness, 3 yards, enforced at LA 6.","UNR",3,"LA 50",58,"JoJo Natson",117
2019,1,"09/08/2019",3,"10:56",2019090804,2266,"MIN","ATL",21,0,"(10:56) B.Colquitt punts 42 yards to ATL 10, Center-A.Cutting. K.Barner to ATL 15 for 5 yards (K.Boyd).",NA,NA,NA,42,"Kenjon Barner",133
2019,1,"09/08/2019",3,"11:56",2019090808,2435,"SEA","CIN",14,17,"(11:56) M.Dickson punts 60 yards to CIN 21, Center-T.Ott. A.Erickson to CIN 30 for 9 yards (W.Dissly).",NA,NA,NA,60,"Alex Erickson",134
2019,1,"09/08/2019",3,"13:14",2019090803,2396,"MIA","BAL",10,42,"(13:14) (Punt formation) M.Haack punts 55 yards to BAL 15, Center-T.Pepper. C.Jones ran ob at BAL 29 for 14 yards (M.Fitzpatrick).",NA,NA,NA,55,"Cyrus Jones",129
2019,1,"09/08/2019",3,"13:36",2019090809,2503,"ARI","DET",3,17,"(13:36) A.Lee punts 41 yards to DET 30, Center-A.Brewer. J.Agnew to DET 31 for 1 yard (E.Turner).",NA,NA,NA,41,"Jamal Agnew",101
2019,1,"09/08/2019",3,"4:50",2019090806,2742,"WAS","PHI",20,21,"(4:50) T.Way punts 58 yards to PHI 15, Center-N.Sundberg. D.Sproles to PHI 29 for 14 yards (C.Holcomb).",NA,NA,NA,58,"Darren Sproles",147
2019,1,"09/08/2019",3,"5:32",2019090806,2533,"WAS","PHI",20,14,"(5:32) T.Way punts 44 yards to PHI 30, Center-N.Sundberg. D.Sproles to PHI 47 for 17 yards (N.Sundberg).",NA,NA,NA,44,"Darren Sproles",128
